"t","x","y","z"
6.831003840E-1,-9.646238327E0,-1.012747288E0,-5.434837937E-1
6.857550950E-1,-9.655815125E0,-1.039083481E0,-5.770025849E-1
6.873048840E-1,-9.684545517E0,-1.053448796E0,-5.985504389E-1
6.898587100E-1,-9.689333916E0,-1.063025594E0,-6.177040339E-1
6.912434990E-1,-9.715670586E0,-1.060631394E0,-6.248866320E-1
6.938773070E-1,-9.732429504E0,-1.060631394E0,-6.512228847E-1
6.953892690E-1,-9.739612579E0,-1.051054597E0,-6.584054828E-1
6.980907100E-1,-9.780313492E0,-1.036689281E0,-6.943184733E-1
6.995556530E-1,-9.799467087E0,-1.027112484E0,-7.158663273E-1
7.022073250E-1,-9.799467087E0,-1.015141487E0,-7.302315235E-1
7.036823070E-1,-9.832986832E0,-1.000776291E0,-7.541735172E-1
7.063110940E-1,-9.861717224E0,-9.648633003E-1,-7.781155705E-1
7.078102690E-1,-9.871294022E0,-9.433154464E-1,-7.829039693E-1
7.104144790E-1,-9.873687744E0,-8.858546019E-1,-8.092401624E-1
7.118964990E-1,-9.885659218E0,-8.283938169E-1,-8.451532125E-1
7.145178640E-1,-9.907206535E0,-7.637503147E-1,-8.738836050E-1
7.159824220E-1,-9.921571732E0,-7.278373241E-1,-8.786720037E-1
7.186217100E-1,-9.938331604E0,-6.799532771E-1,-9.193734527E-1
7.204776150E-1,-9.974244118E0,-6.105214357E-1,-9.528923035E-1
7.227515940E-1,-9.981427193E0,-5.722141862E-1,-9.624691010E-1
7.247869790E-1,-9.993397713E0,-4.955997467E-1,-9.935936928E-1
7.268562870E-1,-1.002931118E1,-4.477157295E-1,-1.031900883E0
7.285632690E-1,-1.005085850E1,-4.165911078E-1,-1.048660398E0
7.309597100E-1,-1.008677197E1,-3.423708379E-1,-1.077390790E0
7.324079220E-1,-1.010353088E1,-2.873041928E-1,-1.125274777E0
7.350627870E-1,-1.013465595E1,-2.657563984E-1,-1.156399369E0
7.365455380E-1,-1.014183807E1,-2.059013397E-1,-1.197100878E0
7.391654790E-1,-1.013704967E1,-1.556231081E-1,-1.228225470E0
7.406300760E-1,-1.014423275E1,-1.221042871E-1,-1.278503656E0
7.432812870E-1,-1.015859795E1,-1.101332754E-1,-1.307234168E0
7.447520760E-1,-1.017296314E1,-8.858546615E-2,-1.352723956E0
7.471875760E-1,-1.018493366E1,-6.943184882E-2,-1.388636947E0
7.489420760E-1,-1.018732834E1,-5.267243832E-2,-1.400607944E0
7.513718460E-1,-1.017296314E1,-2.873042040E-2,-1.414973259E0
7.528837300E-1,-1.014662647E1,0.000000000E0,-1.438915253E0
7.553900760E-1,-1.015141487E1,4.788403399E-3,-1.465251446E0
7.570029610E-1,-1.015380955E1,-7.182605099E-3,-1.482010841E0
7.596955940E-1,-1.014902115E1,-1.675941236E-2,-1.489193439E0
7.611992300E-1,-1.014902115E1,-2.394201607E-2,-1.489193439E0
7.638094790E-1,-1.012747288E1,-2.394201607E-2,-1.462857246E0
7.653082300E-1,-1.010113716E1,-6.943184882E-2,-1.441309452E0
7.678866530E-1,-1.005804157E1,-6.943184882E-2,-1.431732655E0
7.695073450E-1,-1.004846478E1,-8.379705995E-2,-1.410184860E0
7.719006920E-1,-1.005804157E1,-1.077390760E-1,-1.362300754E0
