"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.005852986E0,9.852140427E0,-8.283938169E-1,4.405331016E-1
3.007886871E0,9.840168953E0,-8.283938169E-1,4.333505034E-1
3.009887563E0,9.828198433E0,-8.236053586E-1,4.189853072E-1
3.011956832E0,9.823410034E0,-8.331822157E-1,3.998316824E-1
3.013992755E0,9.830592155E0,-8.403648138E-1,3.902548850E-1
3.016062755E0,9.832986832E0,-8.379706144E-1,3.711012602E-1
3.018098486E0,9.811438560E0,-8.403648138E-1,3.567360640E-1
3.020123871E0,9.801861763E0,-8.451532125E-1,3.471592367E-1
3.022124755E0,9.799467087E0,-8.427590132E-1,3.399766386E-1
3.024194909E0,9.811438560E0,-8.451532125E-1,3.327940404E-1
3.026230678E0,9.811438560E0,-8.475474119E-1,3.232172430E-1
3.028233332E0,9.792284966E0,-8.571242094E-1,3.040636182E-1
3.030233986E0,9.792284966E0,-8.786720037E-1,3.064578176E-1
3.032304486E0,9.794678688E0,-8.930372596E-1,3.016694188E-1
3.034340486E0,9.799467087E0,-9.241618514E-1,2.968810201E-1
3.036410640E0,9.823410034E0,-9.241618514E-1,2.944868207E-1
3.038446524E0,9.811438560E0,-9.289502501E-1,2.920926213E-1
3.040452294E0,9.813833237E0,-9.409212470E-1,2.968810201E-1
3.042453524E0,9.825803757E0,-9.481038451E-1,2.944868207E-1
3.044523871E0,9.823410034E0,-9.600749016E-1,3.064578176E-1
3.046559832E0,9.811438560E0,-9.792284966E-1,3.136404157E-1
3.048560640E0,9.801861763E0,-9.959878922E-1,3.327940404E-1
3.050562140E0,9.792284966E0,-9.959878922E-1,3.280056417E-1
3.052632717E0,9.797073364E0,-1.019929886E0,3.399766386E-1
3.054668909E0,9.813833237E0,-1.015141487E0,3.567360640E-1
3.056739294E0,9.821015358E0,-1.019929886E0,3.663128614E-1
3.058775640E0,9.825803757E0,-1.022324085E0,3.687070608E-1
3.060776986E0,9.828198433E0,-1.029506683E0,3.950432837E-1
3.062778140E0,9.811438560E0,-1.039083481E0,4.165911078E-1
3.064848640E0,9.804255486E0,-1.041477680E0,4.237737060E-1
3.066885024E0,9.813833237E0,-1.046266198E0,4.261679053E-1
3.068888986E0,9.787496567E0,-1.029506683E0,4.381389022E-1
3.070890024E0,9.792284966E0,-1.031900883E0,4.333505034E-1
3.072960563E0,9.806650162E0,-1.027112484E0,4.357447028E-1
3.074997140E0,9.789890289E0,-1.017535686E0,4.477157295E-1
3.077067024E0,9.777919769E0,-1.010353088E0,4.453215301E-1
3.079103563E0,9.770736694E0,-1.010353088E0,4.668693244E-1
3.081107947E0,9.756371498E0,-1.003170490E0,4.788403511E-1
3.083109063E0,9.763554573E0,-1.000776291E0,4.764461517E-1
3.085178947E0,9.782708168E0,-9.983820915E-1,4.668693244E-1
3.087214755E0,9.777919769E0,-9.816226959E-1,4.668693244E-1
3.089215563E0,9.773131371E0,-9.672574997E-1,4.764461517E-1
3.091216140E0,9.756371498E0,-9.504981041E-1,5.051765442E-1
3.093285678E0,9.739612579E0,-9.552865028E-1,5.051765442E-1
3.095321524E0,9.732429504E0,-9.457096457E-1,4.979939461E-1
3.097391755E0,9.730035782E0,-9.457096457E-1,5.099649429E-1
3.099427909E0,9.725247383E0,-9.385270476E-1,5.171475410E-1
3.101429332E0,9.720458984E0,-9.289502501E-1,5.171475410E-1
3.103430447E0,9.732429504E0,-9.050082564E-1,5.147533417E-1
3.105500755E0,9.739612579E0,-9.050082564E-1,5.267243981E-1
3.107536947E0,9.742006302E0,-8.930372596E-1,5.267243981E-1
3.109540063E0,9.725247383E0,-8.882488012E-1,5.291185975E-1
3.111540332E0,9.739612579E0,-9.097966552E-1,5.434837937E-1
3.113609986E0,9.746794701E0,-9.097966552E-1,5.458779931E-1
3.115645140E0,9.753977776E0,-9.121908545E-1,5.410895944E-1
3.117714832E0,9.763554573E0,-9.145850539E-1,5.554547906E-1
3.119749947E0,9.775525093E0,-9.026140571E-1,5.650315881E-1
3.121753870E0,9.773131371E0,-8.834604025E-1,5.602431893E-1
3.123753986E0,9.761159897E0,-8.954314590E-1,5.650315881E-1
3.125824063E0,9.775525093E0,-9.050082564E-1,5.626373887E-1
3.127859293E0,9.775525093E0,-8.978256583E-1,5.698199868E-1
3.129893101E0,9.787496567E0,-8.834604025E-1,5.722141862E-1
3.131894024E0,9.799467087E0,-8.762778044E-1,5.626373887E-1
3.133963601E0,9.809044838E0,-8.762778044E-1,5.650315881E-1
3.135999178E0,9.811438560E0,-8.571242094E-1,5.770025849E-1
3.138069293E0,9.818621635E0,-8.595184088E-1,5.817909837E-1
3.140104909E0,9.816226959E0,-8.595184088E-1,5.793967843E-1
3.142118409E0,9.799467087E0,-8.427590132E-1,5.817909837E-1
3.144119293E0,9.797073364E0,-8.523358107E-1,5.865794420E-1
3.146189447E0,9.799467087E0,-8.595184088E-1,5.913678408E-1
3.148224909E0,9.789890289E0,-8.523358107E-1,5.961562395E-1
3.150227139E0,9.782708168E0,-8.355764151E-1,5.985504389E-1
3.152227755E0,9.775525093E0,-8.355764151E-1,5.961562395E-1
3.154297255E0,9.780313492E0,-8.379706144E-1,6.009446383E-1
3.156332332E0,9.794678688E0,-8.140285611E-1,5.865794420E-1
3.158401716E0,9.799467087E0,-8.092401624E-1,5.817909837E-1
3.160436986E0,9.794678688E0,-8.044517636E-1,5.865794420E-1
3.162441562E0,9.797073364E0,-8.044517636E-1,5.841852427E-1
3.164442101E0,9.804255486E0,-7.996633649E-1,5.865794420E-1
3.166511755E0,9.787496567E0,-8.068459630E-1,5.770025849E-1
3.168547139E0,9.782708168E0,-8.140285611E-1,5.841852427E-1
3.170580985E0,9.775525093E0,-8.259995580E-1,5.722141862E-1
3.172581678E0,9.787496567E0,-8.379706144E-1,5.578489900E-1
3.174651062E0,9.792284966E0,-8.188169599E-1,5.530605912E-1
3.176686909E0,9.794678688E0,-8.044517636E-1,5.554547906E-1
3.178756985E0,9.789890289E0,-8.283938169E-1,5.578489900E-1
3.180792678E0,9.785101891E0,-8.307880163E-1,5.363011956E-1
3.182826755E0,9.780313492E0,-8.451532125E-1,5.267243981E-1
3.184827178E0,9.785101891E0,-8.499416113E-1,5.267243981E-1
3.186896870E0,9.773131371E0,-8.499416113E-1,5.291185975E-1
3.188932293E0,9.765948296E0,-8.523358107E-1,5.386953950E-1
3.190934062E0,9.770736694E0,-8.571242094E-1,5.386953950E-1
3.192934524E0,9.775525093E0,-8.595184088E-1,5.291185975E-1
3.195004832E0,9.768342972E0,-8.810662031E-1,5.219359994E-1
3.197040601E0,9.763554573E0,-8.834604025E-1,5.099649429E-1
3.199110562E0,9.775525093E0,-8.714894056E-1,5.171475410E-1
3.201146524E0,9.775525093E0,-8.690952063E-1,5.051765442E-1
3.203151601E0,9.775525093E0,-8.738836050E-1,5.027823448E-1
3.205152639E0,9.768342972E0,-8.930372596E-1,5.171475410E-1
3.207223485E0,9.744400978E0,-8.978256583E-1,5.315127969E-1
3.209258524E0,9.749189377E0,-9.026140571E-1,5.363011956E-1
3.211292178E0,9.749189377E0,-9.050082564E-1,5.458779931E-1
3.213292716E0,9.756371498E0,-9.169792533E-1,5.482721925E-1
3.215362639E0,9.765948296E0,-9.265560508E-1,5.578489900E-1
3.217398716E0,9.782708168E0,-9.169792533E-1,5.746083856E-1
3.219468947E0,9.773131371E0,-9.097966552E-1,5.793967843E-1
3.221504947E0,9.773131371E0,-9.121908545E-1,5.841852427E-1
3.223505947E0,9.763554573E0,-9.121908545E-1,5.841852427E-1
3.225506524E0,9.775525093E0,-9.074024558E-1,5.817909837E-1
3.227576793E0,9.782708168E0,-9.050082564E-1,5.841852427E-1
3.229612870E0,9.780313492E0,-9.026140571E-1,5.937620401E-1
3.231616831E0,9.768342972E0,-9.002198577E-1,5.937620401E-1
3.233617447E0,9.765948296E0,-8.978256583E-1,5.937620401E-1
3.235688408E0,9.775525093E0,-8.978256583E-1,5.817909837E-1
3.237723985E0,9.770736694E0,-9.002198577E-1,5.722141862E-1
3.239793716E0,9.761159897E0,-8.978256583E-1,5.793967843E-1
3.241829601E0,9.751583099E0,-8.786720037E-1,5.865794420E-1
3.243834331E0,9.780313492E0,-8.714894056E-1,5.650315881E-1
3.245834754E0,9.780313492E0,-8.738836050E-1,5.674257874E-1
3.247904331E0,9.789890289E0,-8.786720037E-1,5.602431893E-1
3.249939908E0,9.770736694E0,-8.523358107E-1,5.602431893E-1
3.251973293E0,9.785101891E0,-8.643068075E-1,5.506663918E-1
3.253974101E0,9.787496567E0,-8.451532125E-1,5.291185975E-1
3.256043870E0,9.789890289E0,-8.403648138E-1,5.147533417E-1
3.258079601E0,9.799467087E0,-8.523358107E-1,5.123591423E-1
3.260149408E0,9.806650162E0,-8.619126081E-1,5.027823448E-1
3.262185216E0,9.816226959E0,-8.523358107E-1,4.668693244E-1
3.264210447E0,9.811438560E0,-8.451532125E-1,4.333505034E-1
3.266210870E0,9.806650162E0,-8.427590132E-1,4.237737060E-1
3.268280447E0,9.804255486E0,-8.571242094E-1,4.046200812E-1
3.270316024E0,9.813833237E0,-8.667010069E-1,4.094084799E-1
3.272317562E0,9.818621635E0,-8.643068075E-1,4.046200812E-1
3.274318331E0,9.813833237E0,-8.619126081E-1,3.926490843E-1
3.276387947E0,9.840168953E0,-8.834604025E-1,3.926490843E-1
3.278423677E0,9.840168953E0,-8.906430602E-1,3.854664862E-1
3.280493331E0,9.854534149E0,-8.882488012E-1,3.758896589E-1
3.282528947E0,9.859322548E0,-8.858546019E-1,3.615244627E-1
3.284534062E0,9.864110947E0,-8.906430602E-1,3.639186621E-1
3.286534177E0,9.876082420E0,-9.074024558E-1,3.663128614E-1
3.288603831E0,9.902418137E0,-8.978256583E-1,3.591302633E-1
3.290639370E0,9.895236015E0,-9.002198577E-1,3.687070608E-1
3.292639985E0,9.888052940E0,-9.050082564E-1,3.758896589E-1
3.294640523E0,9.902418137E0,-9.145850539E-1,3.902548850E-1
3.296710562E0,9.895236015E0,-9.169792533E-1,4.022258818E-1
3.298746293E0,9.876082420E0,-9.145850539E-1,4.046200812E-1
3.300816177E0,9.888052940E0,-9.097966552E-1,3.998316824E-1
3.302851562E0,9.890447617E0,-9.097966552E-1,3.950432837E-1
3.304884370E0,9.892841339E0,-8.930372596E-1,4.070142806E-1
3.306885100E0,9.902418137E0,-8.834604025E-1,4.141969085E-1
3.308954254E0,9.897629738E0,-8.810662031E-1,4.118026793E-1
3.310990293E0,9.876082420E0,-8.834604025E-1,4.237737060E-1
3.312992870E0,9.873687744E0,-8.978256583E-1,4.405331016E-1
3.314993831E0,9.871294022E0,-8.978256583E-1,4.429273009E-1
3.317063870E0,9.883264542E0,-8.954314590E-1,4.477157295E-1
3.319100062E0,9.873687744E0,-9.002198577E-1,4.548983276E-1
3.321170562E0,9.873687744E0,-9.074024558E-1,4.644751251E-1
3.323206408E0,9.864110947E0,-8.858546019E-1,4.740519226E-1
3.325211216E0,9.861717224E0,-8.738836050E-1,4.860229492E-1
3.327212639E0,9.864110947E0,-8.762778044E-1,4.812345505E-1
3.329282869E0,9.871294022E0,-8.619126081E-1,4.764461517E-1
3.331318946E0,9.866505623E0,-8.475474119E-1,4.764461517E-1
3.333320869E0,9.868899345E0,-8.499416113E-1,4.764461517E-1
3.335322177E0,9.856928825E0,-8.379706144E-1,4.716577232E-1
3.337392793E0,9.816226959E0,-8.331822157E-1,4.764461517E-1
3.339429100E0,9.818621635E0,-8.379706144E-1,4.836287498E-1
3.341499600E0,9.811438560E0,-8.499416113E-1,4.908113480E-1
3.343536062E0,9.801861763E0,-8.307880163E-1,5.051765442E-1
3.345570600E0,9.799467087E0,-8.259995580E-1,5.075707436E-1
3.347571523E0,9.797073364E0,-8.307880163E-1,5.147533417E-1
3.349642139E0,9.782708168E0,-8.427590132E-1,5.147533417E-1
3.351678408E0,9.773131371E0,-8.283938169E-1,5.099649429E-1
3.353688869E0,9.775525093E0,-8.188169599E-1,5.171475410E-1
3.355689792E0,9.782708168E0,-8.116343617E-1,5.243301988E-1
3.357760485E0,9.782708168E0,-8.307880163E-1,5.243301988E-1
3.359796523E0,9.773131371E0,-8.259995580E-1,5.147533417E-1
3.361867100E0,9.765948296E0,-8.283938169E-1,5.315127969E-1
3.363902985E0,9.770736694E0,-8.236053586E-1,5.267243981E-1
3.365907908E0,9.763554573E0,-8.140285611E-1,5.267243981E-1
3.367908985E0,9.749189377E0,-8.068459630E-1,5.171475410E-1
3.369978946E0,9.749189377E0,-8.068459630E-1,5.171475410E-1
3.372014908E0,9.751583099E0,-8.092401624E-1,5.171475410E-1
3.374015908E0,9.768342972E0,-7.900865674E-1,5.123591423E-1
3.376016639E0,9.765948296E0,-7.972691655E-1,5.195417404E-1
3.378086369E0,9.761159897E0,-7.972691655E-1,5.195417404E-1
3.380123177E0,9.773131371E0,-7.948749661E-1,5.171475410E-1
3.382192831E0,9.782708168E0,-7.972691655E-1,5.075707436E-1
3.384229139E0,9.799467087E0,-8.068459630E-1,5.171475410E-1
3.386230408E0,9.799467087E0,-7.948749661E-1,5.243301988E-1
3.388230985E0,9.811438560E0,-8.044517636E-1,5.243301988E-1
3.390300792E0,9.816226959E0,-7.972691655E-1,5.267243981E-1
3.392336177E0,9.828198433E0,-7.852981687E-1,5.291185975E-1
3.394338177E0,9.804255486E0,-7.996633649E-1,5.171475410E-1
3.396338677E0,9.787496567E0,-8.020575643E-1,5.195417404E-1
3.398408138E0,9.821015358E0,-7.805097699E-1,5.171475410E-1
3.400443831E0,9.823410034E0,-8.044517636E-1,5.003881454E-1
3.402512946E0,9.809044838E0,-7.948749661E-1,5.099649429E-1
3.404548562E0,9.813833237E0,-7.948749661E-1,5.147533417E-1
3.406552985E0,9.816226959E0,-7.900865674E-1,5.219359994E-1
3.408553600E0,9.811438560E0,-7.852981687E-1,5.195417404E-1
3.410623600E0,9.806650162E0,-7.876923680E-1,5.147533417E-1
3.412659331E0,9.813833237E0,-7.924807668E-1,5.123591423E-1
3.414659869E0,9.804255486E0,-8.044517636E-1,5.267243981E-1
3.416661215E0,9.811438560E0,-8.068459630E-1,5.315127969E-1
3.418731023E0,9.818621635E0,-8.068459630E-1,5.410895944E-1
3.420766561E0,9.811438560E0,-8.092401624E-1,5.386953950E-1
3.422835908E0,9.799467087E0,-8.044517636E-1,5.386953950E-1
3.424871677E0,9.804255486E0,-7.852981687E-1,5.339069963E-1
3.426905292E0,9.806650162E0,-8.068459630E-1,5.554547906E-1
3.428905677E0,9.809044838E0,-8.140285611E-1,5.578489900E-1
3.430975523E0,9.797073364E0,-8.092401624E-1,5.602431893E-1
3.433011100E0,9.818621635E0,-7.924807668E-1,5.578489900E-1
3.435012061E0,9.811438560E0,-7.805097699E-1,5.674257874E-1
3.437012523E0,9.787496567E0,-8.044517636E-1,5.650315881E-1
3.439081792E0,9.797073364E0,-8.092401624E-1,5.698199868E-1
3.441116908E0,9.789890289E0,-7.972691655E-1,5.650315881E-1
3.443186600E0,9.785101891E0,-7.972691655E-1,5.650315881E-1
3.445222100E0,9.751583099E0,-7.972691655E-1,5.770025849E-1
3.447226754E0,9.749189377E0,-8.020575643E-1,5.817909837E-1
3.449227484E0,9.753977776E0,-7.996633649E-1,5.793967843E-1
3.451297100E0,9.756371498E0,-7.876923680E-1,5.985504389E-1
3.453332946E0,9.761159897E0,-7.900865674E-1,6.009446383E-1
3.455366831E0,9.756371498E0,-7.876923680E-1,5.865794420E-1
3.457367754E0,9.742006302E0,-7.805097699E-1,5.817909837E-1
3.459437715E0,9.742006302E0,-7.757213712E-1,5.841852427E-1
3.461473369E0,9.737217903E0,-7.709329724E-1,5.865794420E-1
3.463543061E0,9.763554573E0,-7.733271718E-1,5.865794420E-1
3.465578715E0,9.756371498E0,-7.733271718E-1,5.937620401E-1
3.467612677E0,9.763554573E0,-7.781155705E-1,5.913678408E-1
3.469613561E0,9.782708168E0,-7.829039693E-1,5.937620401E-1
3.471683369E0,9.804255486E0,-7.852981687E-1,5.889736414E-1
3.473719100E0,9.789890289E0,-7.900865674E-1,5.865794420E-1
3.475721023E0,9.792284966E0,-8.092401624E-1,5.817909837E-1
3.477722484E0,9.801861763E0,-7.972691655E-1,5.746083856E-1
3.479792138E0,9.804255486E0,-8.020575643E-1,5.722141862E-1
3.481827523E0,9.809044838E0,-8.140285611E-1,5.602431893E-1
3.483897177E0,9.821015358E0,-8.068459630E-1,5.458779931E-1
3.485932177E0,9.818621635E0,-8.092401624E-1,5.482721925E-1
3.487936984E0,9.835380554E0,-8.068459630E-1,5.458779931E-1
3.489938023E0,9.823410034E0,-8.092401624E-1,5.243301988E-1
3.492007946E0,9.825803757E0,-8.116343617E-1,5.171475410E-1
3.494043638E0,9.835380554E0,-8.331822157E-1,5.099649429E-1
3.496044177E0,9.835380554E0,-8.403648138E-1,4.979939461E-1
3.498044561E0,9.832986832E0,-8.331822157E-1,4.932055473E-1
3.500114984E0,9.825803757E0,-8.236053586E-1,4.764461517E-1
3.502150869E0,9.864110947E0,-8.259995580E-1,4.644751251E-1
3.504220907E0,9.876082420E0,-8.283938169E-1,4.620809257E-1
3.506256869E0,9.859322548E0,-8.475474119E-1,4.716577232E-1
3.508282407E0,9.880870819E0,-8.451532125E-1,4.596867263E-1
3.510283215E0,9.897629738E0,-8.355764151E-1,4.525041282E-1
3.512352561E0,9.890447617E0,-8.451532125E-1,4.501099288E-1
3.514387869E0,9.897629738E0,-8.451532125E-1,4.525041282E-1
3.516390215E0,9.900024414E0,-8.595184088E-1,4.405331016E-1
3.518390792E0,9.897629738E0,-8.475474119E-1,4.309563041E-1
3.520460330E0,9.904812813E0,-8.475474119E-1,4.309563041E-1
3.522495869E0,9.904812813E0,-8.475474119E-1,4.285621047E-1
3.524565253E0,9.904812813E0,-8.499416113E-1,4.333505034E-1
3.526600369E0,9.907206535E0,-8.403648138E-1,4.453215301E-1
3.528604830E0,9.923966408E0,-8.331822157E-1,4.572925270E-1
3.530604792E0,9.909601212E0,-8.164227605E-1,4.716577232E-1
3.532674753E0,9.900024414E0,-8.331822157E-1,4.644751251E-1
3.534710099E0,9.907206535E0,-8.259995580E-1,4.596867263E-1
3.536710638E0,9.900024414E0,-8.116343617E-1,4.620809257E-1
3.538711369E0,9.892841339E0,-8.044517636E-1,4.692635238E-1
3.540781715E0,9.864110947E0,-8.116343617E-1,4.860229492E-1
3.542817638E0,9.861717224E0,-8.092401624E-1,4.860229492E-1
3.544888484E0,9.856928825E0,-8.044517636E-1,4.716577232E-1
3.546924715E0,9.859322548E0,-8.068459630E-1,4.644751251E-1
3.548939946E0,9.852140427E0,-8.044517636E-1,4.716577232E-1
3.550940792E0,9.813833237E0,-8.212111592E-1,4.812345505E-1
3.553010676E0,9.806650162E0,-8.044517636E-1,4.740519226E-1
3.555046138E0,9.806650162E0,-8.068459630E-1,4.788403511E-1
3.557048830E0,9.813833237E0,-8.068459630E-1,4.884171486E-1
3.559049676E0,9.801861763E0,-8.068459630E-1,4.932055473E-1
3.561119638E0,9.801861763E0,-8.068459630E-1,4.908113480E-1
3.563154715E0,9.804255486E0,-7.948749661E-1,4.979939461E-1
3.565224638E0,9.797073364E0,-8.092401624E-1,4.932055473E-1
3.567260253E0,9.794678688E0,-8.188169599E-1,4.979939461E-1
3.569266176E0,9.792284966E0,-8.236053586E-1,5.003881454E-1
3.571266561E0,9.775525093E0,-8.331822157E-1,5.027823448E-1
3.573336561E0,9.777919769E0,-8.307880163E-1,5.075707436E-1
3.575372253E0,9.792284966E0,-8.164227605E-1,5.291185975E-1
3.577406676E0,9.787496567E0,-8.212111592E-1,5.267243981E-1
3.579407599E0,9.780313492E0,-8.307880163E-1,5.339069963E-1
3.581477599E0,9.787496567E0,-8.427590132E-1,5.458779931E-1
3.583513522E0,9.797073364E0,-8.307880163E-1,5.458779931E-1
3.585583522E0,9.799467087E0,-8.283938169E-1,5.506663918E-1
3.587619445E0,9.809044838E0,-8.283938169E-1,5.506663918E-1
3.589652868E0,9.832986832E0,-8.307880163E-1,5.363011956E-1
3.591654138E0,9.835380554E0,-8.331822157E-1,5.291185975E-1
3.593723907E0,9.816226959E0,-8.259995580E-1,5.386953950E-1
3.595759599E0,9.825803757E0,-8.331822157E-1,5.506663918E-1
3.597761984E0,9.830592155E0,-8.427590132E-1,5.458779931E-1
3.599762945E0,9.823410034E0,-8.259995580E-1,5.554547906E-1
3.601832907E0,9.825803757E0,-8.451532125E-1,5.602431893E-1
3.603868984E0,9.828198433E0,-8.475474119E-1,5.434837937E-1
3.605939368E0,9.816226959E0,-8.523358107E-1,5.363011956E-1
3.607975368E0,9.813833237E0,-8.427590132E-1,5.578489900E-1
3.609980484E0,9.794678688E0,-8.307880163E-1,5.650315881E-1
3.611981599E0,9.792284966E0,-8.379706144E-1,5.626373887E-1
3.614052368E0,9.813833237E0,-8.403648138E-1,5.482721925E-1
3.616088715E0,9.813833237E0,-8.403648138E-1,5.482721925E-1
3.618089753E0,9.813833237E0,-8.427590132E-1,5.386953950E-1
3.620090753E0,9.813833237E0,-8.403648138E-1,5.458779931E-1
3.622160907E0,9.809044838E0,-8.523358107E-1,5.626373887E-1
3.624196907E0,9.801861763E0,-8.523358107E-1,5.578489900E-1
3.626266984E0,9.813833237E0,-8.643068075E-1,5.626373887E-1
3.628302407E0,9.789890289E0,-8.619126081E-1,5.793967843E-1
3.630335830E0,9.792284966E0,-8.667010069E-1,5.865794420E-1
3.632336561E0,9.777919769E0,-8.690952063E-1,5.985504389E-1
3.634406561E0,9.785101891E0,-8.547300100E-1,5.985504389E-1
3.636442407E0,9.794678688E0,-8.475474119E-1,5.985504389E-1
3.638445791E0,9.777919769E0,-8.619126081E-1,6.129156351E-1
3.640446830E0,9.780313492E0,-8.714894056E-1,6.177040339E-1
3.642517330E0,9.765948296E0,-8.738836050E-1,6.248866320E-1
3.644553407E0,9.763554573E0,-8.786720037E-1,6.272808313E-1
3.646623561E0,9.773131371E0,-8.667010069E-1,6.368576288E-1
3.648659599E0,9.763554573E0,-8.690952063E-1,6.488286853E-1
3.650667214E0,9.761159897E0,-8.475474119E-1,6.488286853E-1
3.652668445E0,9.744400978E0,-8.523358107E-1,6.512228847E-1
3.654738868E0,9.739612579E0,-8.571242094E-1,6.512228847E-1
3.656775445E0,9.761159897E0,-8.451532125E-1,6.488286853E-1
3.658776599E0,9.753977776E0,-8.667010069E-1,6.296750307E-1
3.660777907E0,9.744400978E0,-8.786720037E-1,6.320692301E-1
3.662848753E0,9.739612579E0,-8.690952063E-1,6.392518282E-1
3.664885176E0,9.758766174E0,-8.427590132E-1,6.320692301E-1
3.666956561E0,9.756371498E0,-8.403648138E-1,6.296750307E-1
3.668992753E0,9.753977776E0,-8.475474119E-1,6.272808313E-1
3.670994484E0,9.744400978E0,-8.499416113E-1,6.248866320E-1
3.672995714E0,9.744400978E0,-8.451532125E-1,6.296750307E-1
3.675066791E0,9.753977776E0,-8.379706144E-1,6.272808313E-1
3.677102791E0,9.768342972E0,-8.236053586E-1,6.296750307E-1
3.679105791E0,9.753977776E0,-8.403648138E-1,6.392518282E-1
3.681107176E0,9.753977776E0,-8.307880163E-1,6.440402865E-1
3.683177214E0,9.744400978E0,-8.212111592E-1,6.536170840E-1
3.685213830E0,9.742006302E0,-8.092401624E-1,6.584054828E-1
3.687284022E0,9.737217903E0,-8.020575643E-1,6.607996821E-1
3.689320868E0,9.753977776E0,-8.068459630E-1,6.607996821E-1
3.691327291E0,9.753977776E0,-8.140285611E-1,6.631938815E-1
3.693328137E0,9.756371498E0,-8.140285611E-1,6.607996821E-1
3.695398330E0,9.753977776E0,-8.140285611E-1,6.512228847E-1
3.697433753E0,9.782708168E0,-7.996633649E-1,6.416460276E-1
3.699433868E0,9.775525093E0,-7.900865674E-1,6.416460276E-1
3.701434522E0,9.782708168E0,-7.924807668E-1,6.272808313E-1
3.703504060E0,9.780313492E0,-8.068459630E-1,6.368576288E-1
3.705539214E0,9.775525093E0,-8.140285611E-1,6.368576288E-1
3.707608868E0,9.789890289E0,-8.307880163E-1,6.296750307E-1
3.709644445E0,9.806650162E0,-8.140285611E-1,6.153098345E-1
3.711645253E0,9.801861763E0,-8.092401624E-1,6.105214357E-1
3.713645714E0,9.787496567E0,-8.331822157E-1,6.057330370E-1
3.715715445E0,9.775525093E0,-8.283938169E-1,5.961562395E-1
3.717751406E0,9.777919769E0,-8.307880163E-1,5.865794420E-1
3.719753253E0,9.792284966E0,-8.427590132E-1,5.698199868E-1
3.721753983E0,9.806650162E0,-8.379706144E-1,5.602431893E-1
3.723824406E0,9.823410034E0,-8.451532125E-1,5.554547906E-1
3.725860868E0,9.801861763E0,-8.451532125E-1,5.386953950E-1
3.727931176E0,9.801861763E0,-8.547300100E-1,5.219359994E-1
3.729967368E0,9.809044838E0,-8.547300100E-1,5.171475410E-1
3.731972637E0,9.816226959E0,-8.738836050E-1,5.147533417E-1
3.733973676E0,9.825803757E0,-8.930372596E-1,5.003881454E-1
3.736043329E0,9.825803757E0,-8.930372596E-1,5.075707436E-1
3.738078599E0,9.832986832E0,-9.050082564E-1,4.908113480E-1
3.740112522E0,9.832986832E0,-9.026140571E-1,5.027823448E-1
3.742113329E0,9.828198433E0,-8.978256583E-1,4.979939461E-1
3.744183483E0,9.823410034E0,-9.097966552E-1,4.908113480E-1
3.746219637E0,9.830592155E0,-9.026140571E-1,5.051765442E-1
3.748289368E0,9.818621635E0,-9.121908545E-1,5.099649429E-1
3.750324791E0,9.816226959E0,-9.169792533E-1,5.003881454E-1
3.752350906E0,9.804255486E0,-9.145850539E-1,5.123591423E-1
3.754351599E0,9.794678688E0,-9.121908545E-1,5.315127969E-1
3.756421483E0,9.789890289E0,-9.050082564E-1,5.363011956E-1
3.758457406E0,9.801861763E0,-9.002198577E-1,5.434837937E-1
3.760458983E0,9.797073364E0,-8.906430602E-1,5.339069963E-1
3.762459945E0,9.794678688E0,-8.810662031E-1,5.386953950E-1
3.764529868E0,9.787496567E0,-8.810662031E-1,5.482721925E-1
3.766565599E0,9.782708168E0,-8.858546019E-1,5.650315881E-1
3.768635099E0,9.777919769E0,-8.906430602E-1,5.674257874E-1
3.770671060E0,9.797073364E0,-8.954314590E-1,5.889736414E-1
3.772675983E0,9.770736694E0,-8.810662031E-1,5.961562395E-1
3.774676675E0,9.763554573E0,-8.690952063E-1,5.961562395E-1
3.776746675E0,9.773131371E0,-8.667010069E-1,6.009446383E-1
3.778781637E0,9.782708168E0,-8.595184088E-1,6.009446383E-1
3.780781868E0,9.780313492E0,-8.595184088E-1,5.985504389E-1
3.782782022E0,9.777919769E0,-8.547300100E-1,5.961562395E-1
3.784851445E0,9.773131371E0,-8.690952063E-1,6.033388376E-1
3.786886945E0,9.777919769E0,-8.595184088E-1,6.009446383E-1
3.788955983E0,9.777919769E0,-8.571242094E-1,5.985504389E-1
3.790991599E0,9.785101891E0,-8.475474119E-1,5.985504389E-1
3.792992022E0,9.782708168E0,-8.379706144E-1,5.937620401E-1
3.794992675E0,9.775525093E0,-8.283938169E-1,5.913678408E-1
3.797062368E0,9.765948296E0,-8.212111592E-1,5.770025849E-1
3.799098368E0,9.777919769E0,-8.283938169E-1,5.722141862E-1
3.801101368E0,9.782708168E0,-8.140285611E-1,5.674257874E-1
3.803102406E0,9.780313492E0,-8.116343617E-1,5.554547906E-1
3.805172560E0,9.773131371E0,-8.044517636E-1,5.578489900E-1
3.807208214E0,9.763554573E0,-7.852981687E-1,5.482721925E-1
3.809278368E0,9.777919769E0,-7.900865674E-1,5.458779931E-1
3.811313752E0,9.780313492E0,-7.900865674E-1,5.458779931E-1
3.813319021E0,9.785101891E0,-8.020575643E-1,5.482721925E-1
3.815319675E0,9.797073364E0,-7.900865674E-1,5.482721925E-1
