"t","x","y","z"
1.761485414E1,8.906430244E0,-4.692635536E0,1.091755986E0
1.761688914E1,8.753201485E0,-4.551377296E0,1.146822572E0
1.761895864E1,8.674192429E0,-4.481945515E0,1.170764685E0
1.762099398E1,8.508993149E0,-4.319139957E0,1.192312479E0
1.762306340E1,8.327033043E0,-4.108449936E0,1.216254473E0
1.762509887E1,8.240841866E0,-3.995922565E0,1.218648672E0
1.762716833E1,8.058882713E0,-3.754108191E0,1.218648672E0
1.762920344E1,7.874529362E0,-3.483563423E0,1.209071875E0
1.763127306E1,7.783549786E0,-3.332728863E0,1.187524080E0
1.763330848E1,7.587224960E0,-3.016694069E0,1.139639974E0
1.763537810E1,7.390900612E0,-2.731784105E0,1.094150186E0
1.763741325E1,7.228095055E0,-2.566584110E0,1.027112484E0
1.763948264E1,7.149086475E0,-2.233790159E0,9.935936928E-1
1.764151810E1,6.988674641E0,-1.889025092E0,9.217676520E-1
1.764358752E1,6.892906666E0,-1.561019540E0,8.427590132E-1
1.764562287E1,6.861782074E0,-1.424550056E0,8.092401624E-1
1.764769240E1,6.797138691E0,-1.101332784E0,7.613561153E-1
1.764972802E1,6.794744492E0,-8.164227605E-1,7.254431248E-1
1.765179798E1,6.794744492E0,-6.823474765E-1,7.086837292E-1
1.765383314E1,6.758831501E0,-4.357447028E-1,6.464344859E-1
1.765590267E1,6.715735912E0,-1.771709323E-1,6.153098345E-1
1.765793764E1,6.679822922E0,-5.746084079E-2,5.913678408E-1
1.766000779E1,6.665457726E0,1.556231081E-1,5.746083856E-1
1.766204302E1,6.655880928E0,3.734954596E-1,5.698199868E-1
1.766411287E1,6.663063526E0,5.841852427E-1,5.602431893E-1
1.766614848E1,6.677428722E0,6.751648784E-1,5.506663918E-1
1.766821817E1,6.730101109E0,8.451532125E-1,5.243301988E-1
1.767025356E1,6.770802498E0,1.041477680E0,5.123591423E-1
1.767232329E1,6.782773495E0,1.120486379E0,5.171475410E-1
1.767435891E1,6.823474884E0,1.292868972E0,5.051765442E-1
1.767642864E1,6.902483463E0,1.450886250E0,4.620809257E-1
1.767846387E1,6.950367451E0,1.529894829E0,4.525041282E-1
1.768053429E1,7.005434036E0,1.695094824E0,4.213795066E-1
1.768257010E1,7.091625214E0,1.798045516E0,3.998316824E-1
1.768464017E1,7.122750282E0,1.855506301E0,3.854664862E-1
1.768667691E1,7.177816868E0,1.970427990E0,3.543418646E-1
1.768874633E1,7.220912457E0,2.078166962E0,3.232172430E-1
1.769079144E1,7.228095055E0,2.128445387E0,2.896983922E-1
1.769286183E1,7.235277653E0,2.212242365E0,2.753331959E-1
1.769489779E1,7.259219646E0,2.284068346E0,2.442085743E-1
1.769696821E1,7.273584843E0,2.315192938E0,2.130839527E-1
1.769900402E1,7.271190643E0,2.341529369E0,2.035071403E-1
1.770107467E1,7.275979042E0,2.379836559E0,1.939303428E-1
1.770311110E1,7.283161640E0,2.394201756E0,1.795651317E-1
1.770518160E1,7.287950039E0,2.396595955E0,1.795651317E-1
1.770721764E1,7.292738438E0,2.348711967E0,1.963245422E-1
1.770928783E1,7.309497833E0,2.329558372E0,2.059013397E-1
1.771132344E1,7.323863029E0,2.308010340E0,2.130839527E-1
1.771339383E1,7.354987621E0,2.267308950E0,2.609679997E-1
1.771543010E1,7.417236805E0,2.233790159E0,3.064578176E-1
1.771750048E1,7.515398979E0,2.147598982E0,3.495534360E-1
1.771953652E1,7.551311970E0,2.114080191E0,3.734954596E-1
1.772160664E1,7.642292023E0,2.020706177E0,4.022258818E-1
1.772364267E1,7.697358608E0,1.912967205E0,4.141969085E-1
1.772571248E1,7.718906403E0,1.857900500E0,4.189853072E-1
1.772774871E1,7.802703381E0,1.742978811E0,4.548983276E-1
1.772981917E1,7.931990147E0,1.654393315E0,5.003881454E-1
1.773185587E1,8.008605003E0,1.606509328E0,5.195417404E-1
1.773392590E1,8.176198959E0,1.501164436E0,5.698199868E-1
1.773596152E1,8.307879448E0,1.414973259E0,6.033388376E-1
1.773803125E1,8.374917984E0,1.367089152E0,6.177040339E-1
1.774006633E1,8.506598473E0,1.276109457E0,6.488286853E-1
1.774213548E1,8.640673637E0,1.170764685E0,6.679822803E-1
1.774417106E1,8.736441612E0,1.115697980E0,6.943184733E-1
1.774624075E1,8.777143478E0,1.017535686E0,7.038952708E-1
1.774827583E1,8.887276649E0,9.121908545E-1,7.445967197E-1
1.775034517E1,8.992621422E0,8.092401624E-1,8.044517636E-1
1.775238006E1,9.042900085E0,7.709329724E-1,8.259995580E-1
1.775444952E1,9.097966194E0,6.919242740E-1,8.571242094E-1
1.775648494E1,9.143456459E0,6.105214357E-1,8.930372596E-1
1.775855444E1,9.172186852E0,5.698199868E-1,9.217676520E-1
1.776058948E1,9.208099365E0,4.764461517E-1,9.911994934E-1
1.776265910E1,9.282320023E0,3.974374831E-1,1.070208192E0
1.776469437E1,9.289502144E0,3.495534360E-1,1.106121182E0
1.776676364E1,9.284713745E0,2.489969730E-1,1.173158884E0
1.776879883E1,9.251194954E0,1.675941199E-1,1.259350061E0
1.777086779E1,9.224859238E0,1.244984865E-1,1.335964561E0
1.777290314E1,9.234436035E0,3.112462163E-2,1.379060149E0
1.777497237E1,9.205705643E0,-5.267243832E-2,1.443703651E0
1.777700725E1,9.138668060E0,-1.149216816E-1,1.513135433E0
1.777907594E1,9.090784073E0,-1.508347094E-1,1.549048543E0
1.778111121E1,9.026140213E0,-2.322375625E-1,1.606509328E0
1.778318067E1,8.920795441E0,-3.280056417E-1,1.651999116E0
1.778521579E1,8.858546257E0,-3.639186621E-1,1.678335428E0
1.778728529E1,8.734047890E0,-4.285621047E-1,1.738190413E0
1.778932044E1,8.599972725E0,-4.644751251E-1,1.783680320E0
1.779138964E1,8.544905663E0,-4.812345505E-1,1.798045516E0
1.779342494E1,8.425195694E0,-5.267243981E-1,1.821987510E0
1.779549421E1,8.274360657E0,-5.626373887E-1,1.850717902E0
1.779752910E1,8.152256966E0,-5.817909837E-1,1.867477298E0
1.779959756E1,8.087613106E0,-6.129156351E-1,1.893813491E0
1.780163217E1,7.963114738E0,-6.488286853E-1,1.929726601E0
1.780370121E1,7.872135162E0,-6.560112834E-1,1.970427990E0
1.780573591E1,7.826645374E0,-6.631938815E-1,1.984793186E0
1.780780502E1,7.747636795E0,-6.775590777E-1,2.025494576E0
1.780983975E1,7.706935406E0,-6.799532771E-1,2.051830769E0
1.781190864E1,7.687781811E0,-6.943184733E-1,2.066195965E0
1.781394383E1,7.615955830E0,-7.038952708E-1,2.090138197E0
1.781601290E1,7.572859764E0,-7.254431248E-1,2.106897593E0
