"t","x","y","z"
6.068645440E-1,-4.642575979E-2,-1.991420686E-1,-6.658431143E-2
6.088208130E-1,-4.092797264E-2,-2.003637999E-1,-6.719517708E-2
6.108901600E-1,-3.726277873E-2,-2.003637999E-1,-6.841690838E-2
6.129246600E-1,-2.871066704E-2,-2.009746730E-1,-6.047565863E-2
6.149941210E-1,-2.015855350E-2,-2.003637999E-1,-6.658431143E-2
6.170284670E-1,-2.199114859E-2,-2.009746730E-1,-6.352998316E-2
6.190976210E-1,-1.649336144E-2,-1.985312104E-1,-6.230825558E-2
6.211331600E-1,-1.221730467E-2,-1.973094791E-1,-6.352998316E-2
6.232023520E-1,-8.552113548E-3,-1.936442852E-1,-5.803219974E-2
6.252849290E-1,-6.108652335E-3,-1.930334121E-1,-5.986479297E-2
6.272435830E-1,-2.443460980E-3,-1.881465018E-1,-5.803219974E-2
6.293676210E-1,0.000000000E0,-1.814269722E-1,-5.619960278E-2
6.312732750E-1,6.108652451E-4,-1.795943826E-1,-5.375614017E-2
6.332724290E-1,4.276056774E-3,-1.728748679E-1,-5.497787148E-2
6.353414290E-1,8.552113548E-3,-1.692096740E-1,-5.131268129E-2
6.373766590E-1,9.162978269E-3,-1.649336219E-1,-5.009094998E-2
6.394455060E-1,1.099557430E-2,-1.606575549E-1,-4.764748737E-2
6.414796980E-1,1.466076635E-2,-1.514945775E-1,-4.703662544E-2
6.435485830E-1,1.466076635E-2,-1.496619880E-1,-4.459316283E-2
6.456311980E-1,1.771509275E-2,-1.423316002E-1,-4.153883830E-2
6.476358900E-1,1.710422710E-2,-1.356120855E-1,-3.848451003E-2
6.497771590E-1,1.832595654E-2,-1.301143020E-1,-3.848451003E-2
6.516123520E-1,1.954768784E-2,-1.178969890E-1,-3.543018550E-2
6.536117360E-1,1.771509275E-2,-1.075122803E-1,-3.665191308E-2
6.556806590E-1,2.076941915E-2,-1.007927656E-1,-3.726277873E-2
6.577147360E-1,1.710422710E-2,-9.040805697E-2,-3.543018550E-2
6.597843130E-1,1.710422710E-2,-8.002334833E-2,-3.665191308E-2
6.618191590E-1,1.466076635E-2,-7.269296050E-2,-3.604105115E-2
6.638881590E-1,1.343903504E-2,-6.352998316E-2,-3.726277873E-2
6.659705440E-1,9.773843922E-3,-5.131268129E-2,-3.848451003E-2
6.679284670E-1,9.773843922E-3,-4.825835302E-2,-3.726277873E-2
6.699282360E-1,6.719517522E-3,-3.787364438E-2,-3.848451003E-2
6.719968130E-1,4.886921961E-3,-2.809980139E-2,-4.031710699E-2
6.740313130E-1,4.886921961E-3,-2.504547499E-2,-3.970624134E-2
6.760999290E-1,2.443460980E-3,-1.893682219E-2,-4.520402849E-2
6.781350820E-1,6.108652451E-4,-1.099557430E-2,-4.337143153E-2
6.801594290E-1,0.000000000E0,-2.443460980E-3,-5.558873713E-2
6.821591590E-1,-1.221730490E-3,1.221730490E-3,-5.192354694E-2
6.842278130E-1,-2.443460980E-3,9.162978269E-3,-5.314527452E-2
6.863095050E-1,-6.108652335E-3,1.710422710E-2,-5.925392732E-2
6.883150050E-1,-4.886921961E-3,2.015855350E-2,-6.108652428E-2
6.902728520E-1,-4.276056774E-3,2.809980139E-2,-6.597344577E-2
6.923420820E-1,-6.719517522E-3,3.543018550E-2,-6.902777404E-2
6.943769280E-1,-5.497787148E-3,3.665191308E-2,-7.024950534E-2
6.964459280E-1,-4.276056774E-3,4.276056588E-2,-7.635815442E-2
6.984804670E-1,-7.330383174E-3,4.459316283E-2,-8.124507964E-2
7.005493900E-1,-5.497787148E-3,4.337143153E-2,-7.819075137E-2
7.025836980E-1,-3.665191587E-3,4.031710699E-2,-8.307767659E-2
7.046529280E-1,-3.665191587E-3,3.726277873E-2,-8.796459436E-2
7.067351980E-1,0.000000000E0,3.543018550E-2,-8.735372871E-2
7.086936590E-1,2.443460980E-3,2.809980139E-2,-8.979719132E-2
7.108165820E-1,1.832595794E-3,1.893682219E-2,-8.735372871E-2
7.127224670E-1,4.886921961E-3,1.343903504E-2,-9.224065393E-2
7.147212750E-1,6.719517522E-3,3.665191587E-3,-9.285151958E-2
7.167911210E-1,1.404990070E-2,-4.886921961E-3,-9.346238524E-2
7.188255050E-1,1.771509275E-2,-9.773843922E-3,-9.040805697E-2
7.208937750E-1,2.260201424E-2,-1.588249579E-2,-9.529497474E-2
7.229281980E-1,2.871066704E-2,-2.504547499E-2,-8.918632567E-2
7.249980050E-1,3.481931984E-2,-3.176499158E-2,-9.346238524E-2
7.270794670E-1,3.848451003E-2,-3.848451003E-2,-8.735372871E-2
7.290844670E-1,5.131268129E-2,-5.070181563E-2,-9.285151958E-2
7.311633900E-1,5.681046844E-2,-6.169738993E-2,-9.162978828E-2
7.330697360E-1,6.169738993E-2,-6.597344577E-2,-9.285151958E-2
7.350698900E-1,6.902777404E-2,-7.330382615E-2,-9.224065393E-2
7.371387360E-1,7.024950534E-2,-7.757988572E-2,-9.285151958E-2
7.391731210E-1,7.941248268E-2,-8.246681094E-2,-9.101892263E-2
7.412428510E-1,8.613199741E-2,-9.162978828E-2,-9.040805697E-2
7.432770050E-1,9.346238524E-2,-9.773843735E-2,-9.285151958E-2
7.453460820E-1,9.712757170E-2,-1.014036313E-1,-9.285151958E-2
7.474284280E-1,1.020144969E-1,-1.099557430E-1,-8.918632567E-2
7.493869670E-1,1.111774743E-1,-1.178969890E-1,-9.040805697E-2
7.513875440E-1,1.105666086E-1,-1.221730486E-1,-8.918632567E-2
7.534567740E-1,1.160643995E-1,-1.295034289E-1,-8.613199741E-2
